vehicle_1,vehicle_2,vehicle_1_route,vehicle_2_route,weighted_congestion_score
101,253,2,2,0.9548850611530328
101,278,1,1,0.0
101,278,2,1,2.9534017906197634
101,285,1,2,0.5595115617514326
101,285,2,2,0.5306632057867254
101,322,1,1,0.44992657447002343
101,334,2,1,0.45723451858869896
101,341,1,1,0.6307028279550403
101,341,1,2,0.3725081722873805
101,345,2,1,0.5469321233534702
101,400,2,2,1.6318050458226092
101,416,2,1,0.20178552238825836
101,468,2,2,0.45781151577402285
101,516,2,1,0.22395842144231456
101,572,1,1,2.8880672580087636
101,572,1,2,18.506980454484246
101,572,2,1,2.848792448785184
101,572,2,2,5.578284663292286
101,682,1,1,2.255578027902866
101,712,2,1,1.150938828549129
101,809,1,1,1.578449854574486
101,876,2,2,0.46472505317847607
101,892,2,2,0.8142330301053509
101,967,2,1,0.23172259792990732
101,973,2,2,0.5934282927453499
101,990,1,2,21.733153129490365
102,169,1,1,0.569697705949071
102,272,1,1,0.5328533714920349
102,531,1,1,5.126404795073343
102,578,1,1,18.041493052883858
102,578,2,2,24.877255416464738
102,721,1,1,1.9414479312403927
102,721,2,2,3.436331154093954
102,792,1,2,0.9656001756573839
102,914,1,2,1.38751778861889
103,136,2,1,8.871400999675227
103,153,2,1,0.41297883536445545
103,166,1,1,0.8730792129515325
103,193,2,1,0.738246857800633
103,200,2,2,0.7861072225755206
103,202,2,1,0.8888373579083378
103,205,2,1,1.175960376321185
103,225,1,1,0.4376172723841329
103,225,2,2,1.0838220887096157
103,293,2,1,4.146149448014625
103,293,2,2,4.146149448014625
103,331,2,1,0.4228671859356171
103,331,2,2,0.37350233484402545
103,339,2,1,1.9116671935612901
103,394,2,2,2.4717787750068494
103,443,1,1,1.0808700304440166
103,443,2,2,1.9906228576345528
103,498,2,1,1.190282636519492
103,508,2,2,0.8248539379817992
103,535,2,2,5.737067401556292
103,575,2,1,1.2879966260625815
103,647,1,2,1.0159801236151893
103,647,2,1,0.3328458147959708
103,666,2,1,2.7730311225675073
103,668,2,1,0.45096734731147337
103,684,2,2,1.0051350385965803
103,726,1,1,2.389450254514363
103,781,2,1,1.626997746406179
103,879,2,1,3.197730577227649
103,880,2,2,2.8391467808033477
103,906,2,1,1.17403306878269
104,217,1,1,2.0388304597207276
104,217,2,1,0.39618924452700105
104,225,1,2,1.2710752196302688
104,289,1,1,3.049396819296547
104,289,2,1,0.9370651286359766
104,595,1,1,0.0
104,595,2,1,0.0
104,685,1,1,1.153079755750412
104,685,2,1,0.35239288149359954
104,687,1,1,3.8887766255739256
104,687,2,1,0.8949459101296346
104,702,1,1,0.6072327283904179
104,757,1,1,0.31267423749270085
104,785,1,1,2.918183004149739
104,785,2,1,1.2149150715848314
104,791,1,1,5.900713903341449
104,791,1,2,0.0
104,791,2,1,1.3100866133392148
104,791,2,2,0.0
104,816,1,1,3.0914624091549934
104,816,2,1,0.7603457242912556
104,995,1,2,4.164210783036162
105,158,1,2,4.246981006910174
105,179,1,1,0.7117435109424665
105,240,1,1,1.2161419646543963
105,251,1,2,0.8165477926529676
105,261,1,2,1.7285045663332632
105,358,1,1,1.6923669474915577
105,429,1,2,1.583530295167904
105,825,1,1,6.6887190105928624
105,923,1,1,5.380049863717332
105,924,1,1,2.709044235052792
106,122,2,1,11.433291386476135
106,210,2,2,1.516995532294338
106,261,2,2,0.7405557128232769
106,315,2,2,0.7907006034302185
106,338,2,2,0.0
106,361,2,2,0.7771885787306416
106,394,1,2,0.5269607443460901
106,402,1,1,1.466509445946862
106,425,1,1,3.398521676340758
106,428,2,1,1.3772616016402128
106,508,1,2,0.6908216011244313
106,550,2,2,1.426983410780694
106,557,1,2,0.8753267344969828
106,557,2,1,5.894818979207194
106,598,1,1,1.4169853255078695
106,598,1,2,0.0
106,616,2,1,0.6803451714742854
106,633,1,1,0.4311347349468769
106,633,1,2,0.0
106,657,1,1,0.504675453666976
106,671,2,2,3.453531865465127
106,688,2,1,1.0865850764784186
106,688,2,2,1.0865850764784186
106,756,2,1,4.686480551920719
106,764,2,1,2.595098938219653
106,764,2,2,0.7960592807460556
106,786,1,1,0.0
106,786,1,2,0.0
106,786,2,2,5.241584974878077
106,802,1,1,4.356994358368173
106,860,2,2,7.279880567235098
106,929,2,1,18.206634918837036
106,929,2,2,7.820879266459787
106,930,2,1,1.4360476339819266
106,959,1,1,0.4431118347944339
106,987,2,1,1.3659671641319915
106,993,1,2,0.694424594022007
107,564,1,1,1.4191163528631188
107,676,1,1,2.259784255152621
107,676,1,2,2.1604553430594824
107,720,1,1,0.7845860099984104
108,122,1,2,4.1393968781861155
108,157,1,2,0.4857306137737664
108,157,2,2,0.4857306137737664
108,167,1,2,7.542328100057629
108,195,1,1,4.316756892991996
108,203,1,1,0.5026402211815857
108,261,2,2,0.6044462113775603
108,349,1,2,0.7535661556064668
108,386,1,1,1.7574076948388302
108,404,1,2,2.9528103353431545
108,419,1,2,4.16902733544003
108,541,1,1,2.7838200584099457
108,621,1,1,0.6468125286710097
108,665,1,1,0.520753662946773
108,782,1,2,0.3585886282938984
108,873,1,1,6.806139121383496
108,873,1,2,2.4009189033900555
108,911,2,2,0.0
108,971,2,1,0.8487765435078374
108,987,1,2,3.7821486524392367
109,184,1,2,0.33368986755561386
109,199,1,2,0.5000065238194493
109,199,2,1,1.497398488485665
109,209,1,1,0.3321069685563693
109,239,1,1,1.2277105482388495
109,260,2,2,0.0
109,286,1,2,2.1162027402122296
109,286,2,1,0.38160442890059404
109,310,2,1,1.1731487136369037
109,373,1,2,0.6569635688782103
109,437,1,1,0.549261151251537
109,451,2,2,2.698924945835723
109,593,1,1,0.0
109,706,1,1,0.3746564379629875
109,706,1,2,0.7794455709976855
109,708,1,2,0.49996162212661893
109,727,2,2,1.5593959431751494
109,736,1,1,1.8954354715104087
109,736,1,2,2.158797985190309
109,824,2,2,5.780330874788666
109,863,2,1,0.48446113281379205
109,885,1,2,0.5168817267359476
109,938,2,2,0.0
109,944,2,2,3.255385885420243
110,164,1,1,1.1700393406275156
110,174,1,1,0.600825513571535
110,247,1,1,1.2651460640211807
110,247,1,2,0.5425652959186875
110,491,1,1,1.6301990193666471
110,491,1,2,0.0
110,605,1,1,0.0
110,637,1,1,0.0
110,702,1,1,0.0
110,702,1,2,0.0
110,747,1,1,3.188981506544877
110,843,1,1,0.7350907979850901
110,869,1,1,1.824235343883092
110,869,1,2,0.8996988945699491
110,941,1,2,0.6966061403248959
110,945,1,1,1.1850275432769442
111,218,1,1,0.5345408425100054
111,250,1,1,1.3464751499877132
111,364,1,1,0.5827341990389151
111,364,1,2,1.9995953212548172
111,390,1,2,6.925456206844379
111,511,1,2,5.405294432301282
111,596,1,1,0.5725953634698381
111,596,1,2,0.49898808557470253
111,670,1,1,5.816738973255331
111,738,1,2,1.4657357120269359
111,959,1,1,4.7225306711589266
112,143,1,2,0.8560251559819336
112,197,1,1,0.6027095034827814
112,248,1,1,0.6679055791578568
112,295,1,1,3.527952239701869
112,347,1,2,0.986193602528556
112,350,1,2,0.35901400432924396
112,359,1,1,0.712140182116582
112,464,1,2,1.0746360366797814
112,513,1,1,3.324924147331627
112,513,2,1,4.582695599428784
112,582,1,1,0.3556943011976052
112,595,2,1,1.4112673357774943
112,659,1,2,0.876414945087801
112,699,1,2,0.4199331300004113
112,845,1,1,0.4693053445146199
112,845,2,2,1.597138843378211
112,880,1,1,0.7980708069745278
112,909,2,1,0.5827444984426892
112,918,1,2,1.3757427144494518
112,918,2,2,0.5901261578251972
112,925,1,1,2.709397420919614
112,925,2,1,0.5613128538639
112,932,1,1,0.4505457517756567
114,136,1,1,2.183900517815759
114,136,1,2,3.422328131823288
114,181,2,2,0.7206212184591696
114,186,1,1,7.438212659307647
114,187,1,2,4.396666383669738
114,193,2,2,0.8238213744620502
114,200,1,1,2.332535649587469
114,200,1,2,3.0934047094950308
114,205,2,2,0.6542881751751696
114,248,1,2,1.7178380551250108
114,260,1,2,0.6013502342929485
114,295,1,2,0.6508566028882884
114,334,2,2,0.3746309012673848
114,347,2,1,1.0784330016066686
114,359,1,2,0.0
114,362,2,1,2.5318342352104093
114,369,1,1,1.5105041941245436
114,385,2,1,0.6599463144620659
114,431,2,2,8.5226066445196
114,462,2,2,2.4800367323190877
114,479,2,1,2.937242574479722
114,508,1,1,0.724140010697004
114,508,1,2,1.2881342422941506
114,525,2,1,0.2921989602500164
114,557,2,2,2.392298615371577
114,571,1,1,0.2780338603577022
114,616,2,2,1.1474255574417933
114,624,2,2,4.938831482085396
114,640,2,2,2.0767031437548367
114,666,1,2,2.4802426234767467
114,668,1,1,0.9596388734204336
114,711,2,1,2.522762850865012
114,723,2,2,0.5127698998734602
114,743,1,1,17.69887457450098
114,745,2,2,10.120255834318542
114,751,2,1,0.5121090683281234
114,751,2,2,0.8160998429931482
114,776,2,1,2.820503346839792
114,795,2,1,1.7354425542786522
114,835,2,1,1.5709223506865397
114,835,2,2,0.9297525559166016
114,839,1,2,3.3875043769638893
114,853,1,1,0.8835002705934097
114,866,1,1,0.411339133978731
114,866,1,2,0.5219757022274183
114,875,1,1,0.5362995915048678
114,932,2,2,3.0109634180464493
114,954,2,1,0.37824645596954454
114,961,1,1,4.318330193323268
114,963,2,2,1.6244548493268476
115,118,1,2,0.4780497336857465
115,149,2,1,14.048482857783533
115,155,1,2,0.5042394619275139
115,155,2,2,0.5184039826645095
115,156,2,1,0.3814028894363903
115,171,2,1,0.5501248049921613
115,184,2,1,1.680963233405532
115,244,2,1,4.248761274891618
115,257,2,1,1.237148121905328
115,276,2,1,3.3056310792951287
115,287,2,2,3.120973291546957
115,301,1,1,0.6439708479103582
115,314,2,2,1.544058519148058
115,322,2,1,1.7359602371864884
115,325,2,1,0.6909989328488897
115,380,2,2,9.087941712647869
115,409,2,1,2.4428422476135347
115,450,2,1,2.105290960791523
115,466,2,2,12.045862287862404
115,615,1,1,0.4648316454158338
115,615,2,2,7.620346530314298
115,638,2,1,1.2754535530976183
115,735,2,2,1.253661980648531
115,793,1,2,3.0657452581360682
115,809,2,1,2.3505571569623283
115,857,2,2,0.3595654521235549
115,876,1,2,1.1013842896138437
115,876,2,1,0.5423192703672564
115,931,2,2,0.6715193192749711
115,943,2,1,1.1912831835581494
115,947,2,2,2.9244582015609764
115,961,1,2,0.6449939141634854
115,968,2,1,6.841650778636272
115,996,2,1,1.2434858226684171
116,194,2,2,0.913672215630019
116,235,1,1,1.7468563187218487
116,356,2,1,1.009216876046872
116,433,2,2,1.9588073060375635
116,471,2,2,1.01520893452699
116,472,1,1,2.4443015415301996
116,500,2,2,13.655475738369715
116,538,2,1,4.2913716604824375
116,607,2,1,1.5158659687803715
116,614,2,1,1.6904110103256618
116,626,2,2,2.995283604840834
116,747,1,2,3.7129930852120134
116,789,2,2,0.9877847516830744
116,820,2,1,1.9625156340913745
116,823,2,2,0.34482344496038975
116,1000,2,1,1.9987129208985346
117,124,1,2,6.126588848659835
117,124,2,2,3.4853877184115447
117,146,1,1,0.49637290514689286
117,190,1,1,1.2328734354122561
117,190,2,1,0.6972675756630298
117,249,1,2,0.707499829452259
117,260,1,1,2.2177907654006184
117,260,2,1,4.6642519045251785
117,269,1,1,0.8853276522150629
117,288,1,1,0.5937449821098111
117,288,1,2,1.4611040058286044
117,288,2,2,1.2623219643217551
117,353,1,2,0.6031870534215352
117,353,2,2,0.6543791197717141
117,365,1,2,0.6182480522128428
117,368,1,1,1.3559612942710406
117,368,2,1,1.1666933323072075
117,391,1,1,0.5888731695559829
117,391,2,1,1.4448763986721196
117,427,1,1,2.2137089472140685
117,427,2,1,4.3852647665273725
117,444,1,1,1.5594194739901655
117,444,2,1,1.2995577408561472
117,470,1,1,0.5047990680915766
117,470,2,1,1.2203695537413308
117,485,1,1,4.428190528159548
117,523,1,2,0.5045608172129042
117,523,2,2,1.219846671369953
117,561,1,1,1.1876369365731314
117,561,2,1,1.0141202422729094
117,567,1,1,1.2543621905907258
117,567,2,1,1.5624564511222045
117,655,1,1,1.6431991036286686
117,655,1,2,1.6431991036286686
117,683,1,2,1.3079153766269909
117,683,2,2,1.6345295049272823
117,693,1,2,1.0830840641801893
117,727,1,2,0.5848978935911775
117,727,2,2,1.2751080481550727
117,767,1,2,0.8202715913450956
117,824,1,1,1.1790310503577834
117,824,2,1,0.6487337838328399
117,827,1,1,1.6173271744622362
117,844,2,1,0.5104448972834966
117,852,1,1,2.4084160196020297
117,852,1,2,1.9130514916184085
117,852,2,1,1.2369917708518674
117,852,2,2,2.463768231118955
117,874,1,1,0.6936392804109457
117,874,2,1,1.7384805410930335
117,902,1,1,1.1657108724674905
117,902,2,1,0.6876141998408937
117,917,1,1,1.3385570732966205
117,944,1,1,0.5873813689487998
117,944,2,1,1.4409951776550405
117,951,1,2,1.3291032799284892
118,122,1,1,2.292573700646966
118,122,1,2,0.3485098020173511
118,122,2,1,1.04870326353465
118,122,2,2,0.3485098020173511
118,216,1,2,5.87267441516442
118,216,2,2,1.9223920180984426
118,224,1,2,2.8849710124197965
118,224,2,2,2.8849710124197965
118,264,1,1,1.2041324488478842
118,264,1,2,0.49998748881696065
118,366,1,1,2.3183142262695227
118,366,2,1,0.9929340390753016
118,369,1,2,6.132412170708698
118,369,2,2,1.442842847720092
118,399,2,2,1.5905655388930273
118,404,1,1,2.85636757180794
118,404,2,1,0.6822691126768543
118,475,1,1,3.6940502549643446
118,475,2,1,3.2666288718391447
118,482,1,2,8.657836639930352
118,617,1,1,0.8926672084688394
118,617,1,2,0.44648413882983723
118,782,1,1,21.71792451917062
118,782,1,2,3.9503690464360326
118,782,2,1,7.696488368132133
118,782,2,2,3.9503690464360326
118,823,1,1,0.5981470166170967
118,823,2,1,0.312452889981535
118,830,1,1,0.6416091593766986
118,830,2,1,0.32483742736843196
118,897,1,2,25.949446598621464
118,897,2,2,1.6302415028278574
118,899,1,2,0.4259939216635414
118,951,1,2,1.9053363070557254
118,951,2,2,1.9053363070557254
118,987,1,1,0.6148046697136907
118,987,2,1,0.30705721879783865
121,144,1,1,0.4279840433391155
121,463,1,2,0.8491961052049137
121,529,1,2,16.547309950881427
121,716,1,2,1.383581543554397
121,811,1,1,3.181902192674863
121,997,1,2,0.6272150525405696
122,167,2,2,1.8048707547237755
122,195,1,2,0.55868122935291
122,195,2,1,5.749935478914977
122,203,2,1,1.2991935044906509
122,210,1,2,1.4452729817654248
122,210,2,2,1.076990408970854
122,216,1,2,2.378163309453549
122,261,1,2,0.7541166618537392
122,366,1,1,6.021797541924666
122,366,1,2,0.9757989089723691
122,366,2,1,0.9757989089723691
122,366,2,2,3.494644080353803
122,369,1,2,1.0445293681038108
122,386,2,1,2.325522233882944
122,404,1,1,0.6298655666410343
122,404,2,2,15.14137021551545
122,419,2,2,0.8416002363469188
122,475,1,1,1.23221130159349
122,541,2,1,3.4096430857588933
122,665,2,1,1.6997749319747768
122,697,2,1,0.8383215934305086
122,705,2,2,0.46389820225773165
122,765,1,1,0.5148503461857096
122,782,1,1,1.9380639457020459
122,782,2,2,2.8334120611983598
122,823,1,1,6.449811497702328
122,830,1,1,3.7671021853508133
122,897,1,2,2.3176205225821196
122,987,1,1,4.096200367891759
122,987,2,2,17.986954990379015
122,999,1,2,1.468958439936119
123,289,1,1,0.3998739269707407
124,159,2,2,0.4100362759100474
124,190,2,1,1.1101537760184161
124,249,2,2,1.2595493412899144
124,260,2,1,1.976104552929847
124,288,1,1,0.9153679673517147
124,288,2,2,1.6249485752207216
124,353,2,2,0.5390103908087045
124,366,2,1,0.9117939030345633
124,368,2,1,1.508936862006946
124,383,2,1,0.8935118166728617
124,391,2,1,0.5322945264520631
124,427,2,1,1.9693749768708493
124,444,2,1,1.3825198844187159
124,470,2,1,0.4540943867379531
124,523,2,2,0.45388250078086645
124,542,2,2,0.9168232779461897
124,561,2,1,1.3189383055651591
124,567,2,1,1.1325604834641263
124,571,1,2,0.5425305636873875
124,571,2,2,0.5425305636873875
124,683,2,2,1.180486598195031
124,727,2,2,0.526202836295848
124,751,1,2,0.6239570325515784
124,751,2,2,0.6239570325515784
124,824,2,1,0.5235135184992407
124,852,2,1,2.140559945810676
124,852,2,2,1.740167960731405
124,874,2,1,0.6156637857512492
124,902,2,1,1.0545445573614405
124,917,2,1,0.5845896536427739
124,944,2,1,0.5309563757043586
124,951,2,2,0.5805711630885395
125,179,1,1,1.5197248896377622
125,179,1,2,2.932076435863867
125,246,2,2,0.42113168633518655
125,252,2,2,0.6588079337451628
125,379,1,1,0.8231189344640497
125,379,1,2,0.8231189344640497
125,379,2,1,0.8231189344640497
125,379,2,2,0.8231189344640497
125,385,2,2,2.540397626380784
125,402,2,2,2.2870436315621685
125,418,1,2,0.7626976406485884
125,498,2,2,1.6445425796567146
125,508,1,1,6.96856462741534
125,525,2,2,0.7546302647407216
125,781,2,2,1.6171810936241322
125,859,2,1,1.6575034006941878
125,923,1,2,4.995892373652484
125,939,1,2,1.2554578472389808
125,939,2,2,0.5902151036037981
125,971,2,2,0.7031293652469952
126,217,1,1,4.314650420065442
126,734,1,1,0.8453123928205784
126,840,1,1,0.43191856298242404
128,169,1,2,4.64372216963392
128,333,1,1,1.418779278913201
128,333,2,1,0.4423389773813713
128,473,2,1,0.0
128,497,2,1,0.0
128,497,2,2,0.0
128,573,1,2,0.8638712084261643
128,641,1,1,0.7884924196136373
128,721,1,1,0.5218075579092878
128,721,2,1,0.8551592629194726
128,828,1,1,1.1489306563478803
128,828,2,1,2.898290093495957
128,828,2,2,0.18606752255154158
129,132,2,2,0.7100761016505498
129,198,2,2,2.592059918143267
129,217,2,1,0.6956918791581516
129,221,2,2,1.5765440042198546
129,225,2,2,0.9409830009679918
129,294,1,1,0.0
129,294,1,2,0.0
129,491,2,2,2.4376406479858588
129,659,2,1,2.271818360408857
129,685,2,1,0.7886750205836919
129,702,2,1,0.0
129,704,1,1,0.5598440664844858
129,725,2,2,3.443952396384015
129,759,2,1,2.0433978016963397
129,772,2,1,1.2086963806581996
129,785,2,1,0.9579708233305455
129,791,2,1,1.2811595184529319
129,869,2,1,2.438700187669866
129,903,2,1,0.919148154952462
129,973,1,1,0.0
129,973,1,2,0.0
129,973,2,1,9.992919149575222
129,973,2,2,9.992919149575222
129,995,2,2,0.7751374381367803
130,147,1,1,0.47341035432296874
130,164,2,2,0.0
130,223,1,1,3.236224400819311
130,223,2,2,1.4262508763218118
130,236,2,1,5.2666817231935985
130,242,2,2,0.5862607848435111
130,257,2,2,7.902307817609843
130,265,1,1,1.8241558787902266
130,314,2,1,0.0
130,405,1,2,9.337347522778385
130,420,1,2,2.985017182636212
130,421,2,2,1.309334702542329
130,519,1,2,3.7229558101648657
130,597,1,1,4.151513688810516
130,653,2,2,5.115757819631262
130,749,1,2,2.8798022933538814
130,841,2,2,5.770689958838351
130,857,2,1,3.943096565203838
130,885,1,1,0.49845159326785493
130,885,1,2,0.49845159326785493
130,890,1,2,2.9753063836680904
130,945,2,2,0.0
130,953,2,1,1.6323792141760718
130,953,2,2,1.6323792141760718
130,968,2,2,13.25066457070098
131,134,1,1,0.47433541321403555
131,134,1,2,5.973110769696911
131,134,2,1,0.45232764850000623
131,134,2,2,7.347579343527442
131,145,1,1,0.4016034732043672
131,145,2,1,0.3874647782228086
131,176,1,2,1.4989616202273217
131,176,2,2,1.6937238661987557
131,186,1,1,0.7926720290627953
131,186,2,1,0.8800167302410361
131,193,1,2,2.798746204404614
131,193,2,2,2.410975645459743
131,205,1,1,2.414191920259451
131,205,1,2,3.874423796475359
131,205,2,2,2.0279902992208276
131,248,1,2,0.8402697096867063
131,248,2,2,0.8138625342089842
131,252,1,1,8.518740906397756
131,252,2,1,3.9703022792074747
131,293,1,2,0.4487922215723449
131,295,1,2,6.321245438221149
131,295,2,2,6.193435017096114
131,334,1,2,7.0942469516796836
131,334,2,2,7.306437871929687
131,347,1,1,3.535697956870573
131,347,2,1,3.6196553318962295
131,359,1,2,14.649151846824807
131,359,2,2,12.495131051373452
131,362,1,1,0.3982185390199657
131,362,2,1,0.3530933290982615
131,366,2,1,2.5244156006166047
131,376,1,1,1.380702198642825
131,376,1,2,11.577151864603602
131,376,2,1,1.345587630628904
131,376,2,2,10.732548044369864
131,385,1,1,3.8304035536862857
131,385,2,1,2.0068188600479635
131,438,1,1,1.7168678846673306
131,438,2,1,1.6084681180809435
131,447,2,2,1.2341754834914687
131,479,1,1,0.8755404338503919
131,479,2,1,0.8808677634173563
131,498,1,1,2.4124796153865224
131,525,1,1,8.78530110330297
131,525,2,1,3.5797824509787626
131,542,2,1,2.5928468802618307
131,593,1,2,5.2569372598392
131,593,2,2,8.461899658864736
131,602,2,1,0.8719599837900817
131,640,1,2,1.4586518396125632
131,640,2,2,0.9650252731627361
131,652,1,1,0.36988906389656323
131,652,2,1,0.3567666590031306
131,654,1,1,3.0946698673851016
131,654,2,1,3.084198240735982
131,658,2,2,0.5464648339083504
131,737,1,1,0.0
131,758,1,2,0.8709289637510478
131,758,2,2,0.84685516278744
131,774,1,1,1.7308658623372164
131,774,2,1,1.668964970503175
131,781,1,1,2.8190425924527793
131,795,1,1,2.1116796506651148
131,795,2,1,2.1750871292834026
131,801,2,1,0.3537254871464145
131,835,1,1,1.76704464210959
131,835,1,2,3.333474356397698
131,835,2,1,1.8254331837102238
131,835,2,2,3.4130540114861776
131,859,1,1,2.6096666445091024
131,859,2,1,2.7424632882915185
131,872,1,1,1.7168678846673306
131,872,2,1,1.6084681180809435
131,906,1,2,9.265898587693389
131,906,2,2,3.7529768415672775
131,932,1,2,1.132221132257723
131,932,2,2,1.004938522574769
131,939,1,1,3.3686761333018334
131,939,1,2,0.46039327057764023
131,939,2,1,2.86327003314284
131,939,2,2,0.4364243338871773
131,942,1,2,0.8735681984021864
131,942,2,2,0.8495237080267624
131,954,1,1,15.701279691850237
131,954,2,1,10.128053355967815
132,151,2,1,0.6345707862704538
132,151,2,2,0.6590493609836785
132,198,2,2,4.163401680804579
132,225,1,1,0.5919305114153489
132,225,2,2,0.6160276971762998
132,294,2,1,1.931379239901571
132,377,1,2,0.5364462756592343
132,610,1,2,0.4956682934285872
132,610,2,1,0.771044166295513
132,659,2,2,0.5014630339704645
132,669,2,2,5.590301251352182
132,699,2,1,7.073986586951004
132,725,2,2,0.48967484726666727
132,737,2,2,0.47680954669082226
132,772,2,1,6.557160655910115
132,903,2,1,0.735272595306679
